feature_id,group_id,n_prompts,n_nonzero,mean_effect,mean_abs_effect,max_abs_effect,sfr,n_flip,layer,community,grad_attr_sign,role_label,level,latent_state_target,correct_answer,cue_label
L22_F113311,AUX-B6,1,1,0.375,0.375,0.375,0.0,0,22,1,-1,β-attr,AUX,beta,beta,
L22_F113311,AUX-B7,1,1,0.1875,0.1875,0.1875,0.0,0,22,1,-1,β-attr,AUX,beta,beta,
L22_F113311,AUX-B8,1,1,0.09375,0.09375,0.09375,0.0,0,22,1,-1,β-attr,AUX,beta,beta,
L22_F113311,AUX-B9,1,1,0.25,0.25,0.25,0.0,0,22,1,-1,β-attr,AUX,beta,beta,
L22_F113311,AUX-CF1,1,1,0.25,0.25,0.25,0.0,0,22,1,-1,β-attr,AUX,alpha,alpha,
L22_F113311,AUX-CF10,1,1,0.3125,0.3125,0.3125,1.0,1,22,1,-1,β-attr,AUX,beta,beta,
L22_F113311,AUX-CF11,1,0,0.0,0.0,0.0,0.0,0,22,1,-1,β-attr,AUX,alpha,alpha,
L22_F113311,AUX-CF12,1,1,0.1875,0.1875,0.1875,0.0,0,22,1,-1,β-attr,AUX,beta,beta,
L22_F113311,AUX-CF2,1,1,0.1875,0.1875,0.1875,0.0,0,22,1,-1,β-attr,AUX,beta,beta,
L22_F113311,AUX-CF3,1,1,0.25,0.25,0.25,0.0,0,22,1,-1,β-attr,AUX,alpha,alpha,
L22_F113311,AUX-CF4,1,1,0.375,0.375,0.375,0.0,0,22,1,-1,β-attr,AUX,beta,beta,
L22_F113311,AUX-CF5,1,0,0.0,0.0,0.0,0.0,0,22,1,-1,β-attr,AUX,alpha,alpha,
L22_F113311,AUX-CF6,1,1,0.125,0.125,0.125,0.0,0,22,1,-1,β-attr,AUX,beta,beta,
L22_F113311,AUX-CF7,1,1,-0.125,0.125,0.125,0.0,0,22,1,-1,β-attr,AUX,alpha,alpha,
L22_F113311,AUX-CF8,1,1,-0.375,0.375,0.375,0.0,0,22,1,-1,β-attr,AUX,beta,beta,
L22_F113311,AUX-CF9,1,1,0.09375,0.09375,0.09375,0.0,0,22,1,-1,β-attr,AUX,alpha,alpha,
L22_F113311,AUX-ISO1,1,1,0.625,0.625,0.625,0.0,0,22,1,-1,β-attr,AUX,alpha,alpha,
L22_F113311,AUX-ISO10,1,1,-0.1875,0.1875,0.1875,0.0,0,22,1,-1,β-attr,AUX,beta,beta,
L22_F113311,AUX-ISO11,1,1,-0.3125,0.3125,0.3125,0.0,0,22,1,-1,β-attr,AUX,beta,beta,
L22_F113311,AUX-ISO12,1,1,-0.5,0.5,0.5,1.0,1,22,1,-1,β-attr,AUX,beta,beta,
L22_F113311,AUX-ISO2,1,1,0.5,0.5,0.5,0.0,0,22,1,-1,β-attr,AUX,alpha,alpha,
L22_F113311,AUX-ISO3,1,1,0.375,0.375,0.375,0.0,0,22,1,-1,β-attr,AUX,alpha,alpha,
L22_F113311,AUX-ISO4,1,1,0.6875,0.6875,0.6875,0.0,0,22,1,-1,β-attr,AUX,alpha,alpha,
L22_F113311,AUX-ISO5,1,1,0.8125,0.8125,0.8125,0.0,0,22,1,-1,β-attr,AUX,alpha,alpha,
L22_F113311,AUX-ISO6,1,1,0.4375,0.4375,0.4375,0.0,0,22,1,-1,β-attr,AUX,alpha,alpha,
L22_F113311,AUX-ISO7,1,1,-0.4375,0.4375,0.4375,0.0,0,22,1,-1,β-attr,AUX,beta,beta,
L22_F113311,AUX-ISO8,1,1,-0.625,0.625,0.625,0.0,0,22,1,-1,β-attr,AUX,beta,beta,
L22_F113311,AUX-ISO9,1,1,-0.3125,0.3125,0.3125,0.0,0,22,1,-1,β-attr,AUX,beta,beta,
L22_F113311,AUX-P1,1,1,0.6875,0.6875,0.6875,0.0,0,22,1,-1,β-attr,AUX,alpha,alpha,
L22_F113311,AUX-P10,1,1,-0.0625,0.0625,0.0625,0.0,0,22,1,-1,β-attr,AUX,beta,beta,
L22_F113311,AUX-P11,1,1,-0.375,0.375,0.375,0.0,0,22,1,-1,β-attr,AUX,beta,beta,
L22_F113311,AUX-P12,1,1,-0.4375,0.4375,0.4375,0.0,0,22,1,-1,β-attr,AUX,beta,beta,
L22_F113311,AUX-P2,1,1,0.4375,0.4375,0.4375,0.0,0,22,1,-1,β-attr,AUX,alpha,alpha,
L22_F113311,AUX-P3,1,1,0.3125,0.3125,0.3125,0.0,0,22,1,-1,β-attr,AUX,alpha,alpha,
L22_F113311,AUX-P4,1,1,0.1875,0.1875,0.1875,0.0,0,22,1,-1,β-attr,AUX,alpha,alpha,
L22_F113311,AUX-P5,1,1,0.5625,0.5625,0.5625,0.0,0,22,1,-1,β-attr,AUX,alpha,alpha,
L22_F113311,AUX-P6,1,1,0.75,0.75,0.75,0.0,0,22,1,-1,β-attr,AUX,alpha,alpha,
L22_F113311,AUX-P7,1,1,-0.5625,0.5625,0.5625,0.0,0,22,1,-1,β-attr,AUX,beta,beta,
L22_F113311,AUX-P8,1,1,0.125,0.125,0.125,0.0,0,22,1,-1,β-attr,AUX,beta,beta,
L22_F113311,AUX-P9,1,1,-0.125,0.125,0.125,0.0,0,22,1,-1,β-attr,AUX,beta,beta,
L22_F133148,CP-L1-01,2,2,0.09375,0.40625,0.5,0.0,0,22,2,1,α-attr,1,alpha,alpha,
L22_F133148,CP-L1-02,2,1,0.03125,0.03125,0.0625,0.0,0,22,2,1,α-attr,1,alpha,alpha,
L22_F133148,CP-L1-03,2,2,0.21875,0.46875,0.6875,0.5,1,22,2,1,α-attr,1,alpha,alpha,
L22_F133148,CP-L1-04,2,2,0.46875,0.46875,0.8125,0.0,0,22,2,1,α-attr,1,alpha,alpha,
L22_F133148,CP-L1-05,2,2,0.09375,0.28125,0.375,0.0,0,22,2,1,α-attr,1,alpha,alpha,
L22_F133148,CP-L1-06,2,2,0.09375,0.28125,0.375,0.0,0,22,2,1,α-attr,1,alpha,alpha,
L22_F133148,KW-A1,2,2,0.1875,0.375,0.5625,0.0,0,22,2,1,α-attr,1,alpha,alpha,
L22_F133148,KW-A2,2,1,0.40625,0.40625,0.8125,0.0,0,22,2,1,α-attr,1,alpha,alpha,
L22_F133148,KW-A3,2,0,0.0,0.0,0.0,0.0,0,22,2,1,α-attr,1,alpha,alpha,
L22_F133148,KW-A4,2,2,0.25,0.25,0.375,0.0,0,22,2,1,α-attr,1,alpha,alpha,
L22_F133148,KW-A5,2,2,0.3125,0.3125,0.375,0.0,0,22,2,1,α-attr,1,alpha,alpha,
L22_F133148,KW-A6,2,2,-0.21875,0.21875,0.25,0.0,0,22,2,1,α-attr,1,alpha,alpha,
L22_F133148,KW-B1,2,2,-0.03125,0.21875,0.25,0.0,0,22,2,1,α-attr,1,beta,beta,
L22_F133148,KW-B2,2,2,-0.3125,0.375,0.6875,0.5,1,22,2,1,α-attr,1,beta,beta,
L22_F133148,KW-B3,2,2,0.5625,0.5625,0.6875,0.5,1,22,2,1,α-attr,1,beta,beta,
L22_F133148,KW-B4,2,2,0.140625,0.484375,0.625,0.5,1,22,2,1,α-attr,1,beta,beta,
L22_F133148,KW-B5,2,2,-0.40625,0.53125,0.9375,0.0,0,22,2,1,α-attr,1,beta,beta,
L22_F133148,KW-B6,2,2,0.125,0.25,0.375,0.0,0,22,2,1,α-attr,1,beta,beta,
L22_F133148,L1-A1,12,11,0.390625,0.390625,0.6875,0.0,0,22,2,1,α-attr,1,alpha,alpha,emitted_charge_plus2
L22_F133148,L1-A2,12,12,0.2708333333333333,0.3229166666666667,0.8125,0.0,0,22,2,1,α-attr,1,alpha,alpha,emitted_mass4
L22_F133148,L1-A3,12,9,0.03125,0.125,0.5,0.0,0,22,2,1,α-attr,1,alpha,alpha,daughter_z_minus2
L22_F133148,L1-A4,10,9,0.0875,0.2,0.375,0.0,0,22,2,1,α-attr,1,alpha,alpha,daughter_a_minus4
L22_F133148,L1-A5,8,8,0.3515625,0.3515625,0.625,0.0,0,22,2,1,α-attr,1,alpha,alpha,emitted_2protons
L22_F133148,L1-A6,8,7,0.296875,0.296875,0.625,0.0,0,22,2,1,α-attr,1,alpha,alpha,emitted_2neutrons
L22_F133148,L1-B1,12,10,-0.11979166666666667,0.24479166666666666,0.5625,0.08333333333333333,1,22,2,1,α-attr,1,beta,beta,emitted_charge_minus1
L22_F133148,L1-B2,12,11,0.08854166666666667,0.18229166666666666,0.5,0.25,3,22,2,1,α-attr,1,beta,beta,daughter_z_plus1
L22_F133148,L1-B3,12,12,0.3125,0.375,0.8125,0.16666666666666666,2,22,2,1,α-attr,1,beta,beta,daughter_a_unchanged
L22_F133148,L1-B4,10,10,0.31875,0.38125,0.6875,0.5,5,22,2,1,α-attr,1,beta,beta,antineutrino_emitted
L22_F133148,L1-B5,8,8,0.05859375,0.15234375,0.25,0.0,0,22,2,1,α-attr,1,beta,beta,emitted_mass_negligible
L22_F133148,L1-B6,8,8,0.1875,0.265625,0.375,0.25,2,22,2,1,α-attr,1,beta,beta,daughter_n_minus1
L22_F133148,CP-L2-01,2,2,-0.0625,0.625,0.6875,0.5,1,22,2,1,α-attr,2,alpha,alpha,
L22_F133148,CP-L2-02,2,2,0.125,0.1875,0.3125,0.5,1,22,2,1,α-attr,2,alpha,alpha,
L22_F133148,CP-L2-03,2,2,0.125,0.3125,0.4375,0.0,0,22,2,1,α-attr,2,alpha,alpha,
L22_F133148,CP-L2-04,2,2,-0.0625,0.875,0.9375,0.0,0,22,2,1,α-attr,2,alpha,alpha,
L22_F133148,CP-L2-05,2,1,0.0625,0.0625,0.125,0.0,0,22,2,1,α-attr,2,alpha,alpha,
L22_F133148,CP-L2-06,2,2,0.03125,0.34375,0.375,0.0,0,22,2,1,α-attr,2,alpha,alpha,
L22_F133148,CP-L2-07,2,2,-0.15625,0.46875,0.625,0.0,0,22,2,1,α-attr,2,alpha,alpha,
L22_F133148,CP-L2-08,2,1,-0.203125,0.203125,0.40625,0.0,0,22,2,1,α-attr,2,alpha,alpha,
L22_F133148,CP-L2-09,2,1,-0.15625,0.15625,0.3125,0.0,0,22,2,1,α-attr,2,alpha,alpha,
L22_F133148,CP-L2-10,2,2,0.0625,0.375,0.4375,0.0,0,22,2,1,α-attr,2,alpha,alpha,
L22_F133148,CP-L2-11,2,2,-0.03125,0.46875,0.5,0.0,0,22,2,1,α-attr,2,alpha,alpha,
L22_F133148,CP-L2-12,2,2,-0.421875,0.421875,0.71875,0.0,0,22,2,1,α-attr,2,alpha,alpha,
L22_F133148,CP-L2-13,2,2,0.140625,0.140625,0.15625,0.0,0,22,2,1,α-attr,2,alpha,alpha,
L22_F133148,CP-L2-14,2,2,0.125,0.3125,0.4375,0.0,0,22,2,1,α-attr,2,alpha,alpha,
L22_F133148,L2-AR1,10,10,0.375,0.375,0.625,0.0,0,22,2,1,α-attr,2,alpha,alpha,composition_2p2n
L22_F133148,L2-AR2,10,10,0.45625,0.45625,0.625,0.0,0,22,2,1,α-attr,2,alpha,alpha,charge_plus_mass
L22_F133148,L2-AR3,10,8,0.2,0.225,0.4375,0.0,0,22,2,1,α-attr,2,alpha,alpha,daughter_z_and_a_alpha
L22_F133148,L2-AR4,8,8,0.31640625,0.31640625,0.8125,0.0,0,22,2,1,α-attr,2,alpha,alpha,composition_plus_daughter
L22_F133148,L2-AR5,8,7,0.078125,0.171875,0.375,0.0,0,22,2,1,α-attr,2,alpha,alpha,charge_plus_daughter_z
L22_F133148,L2-AR6,8,8,0.0078125,0.2734375,0.625,0.0,0,22,2,1,α-attr,2,alpha,alpha,mass_plus_daughter_a
L22_F133148,L2-AR7,6,6,0.020833333333333332,0.14583333333333334,0.25,0.0,0,22,2,1,α-attr,2,alpha,alpha,narrative_ejection
L22_F133148,L2-AR8,8,8,0.47265625,0.47265625,0.625,0.0,0,22,2,1,α-attr,2,alpha,alpha,full_emitted_alpha_spec
L22_F133148,L2-BR1,10,10,0.1625,0.3625,0.75,0.1,1,22,2,1,α-attr,2,beta,beta,z_plus1_a_unchanged
L22_F133148,L2-BR2,10,10,-0.553125,0.553125,0.875,0.1,1,22,2,1,α-attr,2,beta,beta,neutron_to_proton
L22_F133148,L2-BR3,8,7,-0.26953125,0.27734375,0.53125,0.0,0,22,2,1,α-attr,2,beta,beta,n_to_p_with_antineutrino
L22_F133148,L2-BR4,8,7,0.0390625,0.1796875,0.4375,0.0,0,22,2,1,α-attr,2,beta,beta,charge_plus_z_change
L22_F133148,L2-BR5,6,6,0.07291666666666667,0.19791666666666666,0.3125,0.0,0,22,2,1,α-attr,2,beta,beta,charge_plus_a_unchanged
L22_F133148,L2-BR6,8,8,0.0625,0.25,0.5625,0.125,1,22,2,1,α-attr,2,beta,beta,z_plus1_with_antineutrino
L22_F133148,L2-BR7,8,8,-0.29296875,0.32421875,0.71875,0.0,0,22,2,1,α-attr,2,beta,beta,n_to_p_plus_z_plus1
L22_F133148,L2-BR8,8,8,0.16796875,0.22265625,0.5,0.0,0,22,2,1,α-attr,2,beta,beta,full_beta_process_spec
L22_F133148,L2-GRAD-A,6,5,0.21875,0.21875,0.46875,0.0,0,22,2,1,α-attr,2,alpha,alpha,
L22_F133148,L2-GRAD-B,6,6,0.09895833333333333,0.421875,0.625,0.5,3,22,2,1,α-attr,2,beta,beta,
L22_F133148,CP-L3-01,2,1,-0.125,0.125,0.25,0.0,0,22,2,1,α-attr,3,alpha,alpha,
L22_F133148,CP-L3-02,2,2,0.0625,0.1875,0.25,0.0,0,22,2,1,α-attr,3,alpha,alpha,
L22_F133148,CP-L3-03,2,2,0.15625,0.28125,0.4375,0.0,0,22,2,1,α-attr,3,alpha,alpha,
L22_F133148,CP-L3-04,2,2,0.28125,0.40625,0.6875,0.0,0,22,2,1,α-attr,3,alpha,alpha,
L22_F133148,L3-A1,8,7,-0.109375,0.1875,0.4375,0.0,0,22,2,1,α-attr,3,alpha,alpha,helium4_equivalence
L22_F133148,L3-A2,8,8,0.0,0.171875,0.34375,0.0,0,22,2,1,α-attr,3,alpha,alpha,composite_nuclear_object
L22_F133148,L3-A3,6,6,0.015625,0.171875,0.28125,0.0,0,22,2,1,α-attr,3,alpha,alpha,heavy_nuclear_fragment
L22_F133148,L3-A4,6,4,-0.052083333333333336,0.07291666666666667,0.1875,0.0,0,22,2,1,α-attr,3,alpha,alpha,baryon_number_4
L22_F133148,L3-B1,8,8,-0.015625,0.140625,0.25,0.0,0,22,2,1,α-attr,3,beta,beta,lepton_family
L22_F133148,L3-B2,8,8,0.296875,0.34375,0.8125,0.0,0,22,2,1,α-attr,3,beta,beta,electron_equivalence
L22_F133148,L3-B3,6,6,-0.19270833333333334,0.19270833333333334,0.375,0.0,0,22,2,1,α-attr,3,beta,beta,not_nuclear_fragment
L22_F133148,L3-B4,6,6,0.375,0.4375,0.6875,0.0,0,22,2,1,α-attr,3,beta,beta,muon_family
L22_F133148,L3-FA,8,8,0.2890625,0.2890625,0.625,0.0,0,22,2,1,α-attr,3,alpha,alpha,
L22_F133148,L3-FB,8,8,-0.16015625,0.22265625,0.375,0.0,0,22,2,1,α-attr,3,beta,beta,
L22_F133148,AUX-A1,1,1,0.25,0.25,0.25,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-A10,1,1,0.4375,0.4375,0.4375,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-A2,1,1,-0.1875,0.1875,0.1875,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-A3,1,0,0.0,0.0,0.0,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-A4,1,0,0.0,0.0,0.0,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-A5,1,1,-0.3125,0.3125,0.3125,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-A6,1,1,-0.25,0.25,0.25,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-A7,1,1,0.3125,0.3125,0.3125,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-A8,1,1,0.1875,0.1875,0.1875,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-A9,1,1,0.125,0.125,0.125,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-B1,1,1,-0.84375,0.84375,0.84375,1.0,1,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-B10,1,1,-0.1875,0.1875,0.1875,1.0,1,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-B2,1,1,0.5,0.5,0.5,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-B3,1,1,0.0625,0.0625,0.0625,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-B4,1,1,-0.1875,0.1875,0.1875,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-B5,1,1,0.1875,0.1875,0.1875,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-B6,1,1,0.4375,0.4375,0.4375,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-B7,1,1,0.34375,0.34375,0.34375,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-B8,1,1,0.28125,0.28125,0.28125,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-B9,1,1,0.375,0.375,0.375,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-CF1,1,1,0.0625,0.0625,0.0625,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-CF10,1,1,0.5625,0.5625,0.5625,1.0,1,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-CF11,1,1,-0.0625,0.0625,0.0625,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-CF12,1,1,0.4375,0.4375,0.4375,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-CF2,1,1,0.3125,0.3125,0.3125,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-CF3,1,1,0.1875,0.1875,0.1875,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-CF4,1,1,0.4375,0.4375,0.4375,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-CF5,1,1,-0.125,0.125,0.125,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-CF6,1,1,0.25,0.25,0.25,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-CF7,1,1,-0.1875,0.1875,0.1875,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-CF8,1,1,-0.375,0.375,0.375,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-CF9,1,1,0.09375,0.09375,0.09375,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-ISO1,1,1,0.4375,0.4375,0.4375,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-ISO10,1,1,-0.125,0.125,0.125,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-ISO11,1,1,-0.25,0.25,0.25,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-ISO12,1,1,-0.5,0.5,0.5,1.0,1,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-ISO2,1,1,0.3125,0.3125,0.3125,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-ISO3,1,1,0.25,0.25,0.25,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-ISO4,1,1,0.5625,0.5625,0.5625,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-ISO5,1,1,0.6875,0.6875,0.6875,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-ISO6,1,1,0.3125,0.3125,0.3125,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-ISO7,1,1,-0.375,0.375,0.375,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-ISO8,1,1,-0.5625,0.5625,0.5625,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-ISO9,1,1,-0.1875,0.1875,0.1875,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-P1,1,1,0.5625,0.5625,0.5625,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-P10,1,1,0.0625,0.0625,0.0625,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-P11,1,1,-0.25,0.25,0.25,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-P12,1,1,-0.1875,0.1875,0.1875,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-P2,1,1,0.3125,0.3125,0.3125,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-P3,1,1,0.125,0.125,0.125,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-P4,1,0,0.0,0.0,0.0,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-P5,1,1,0.5,0.5,0.5,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-P6,1,1,0.625,0.625,0.625,0.0,0,22,2,1,α-attr,AUX,alpha,alpha,
L22_F133148,AUX-P7,1,1,-0.25,0.25,0.25,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-P8,1,1,0.3125,0.3125,0.3125,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F133148,AUX-P9,1,1,-0.0625,0.0625,0.0625,0.0,0,22,2,1,α-attr,AUX,beta,beta,
L22_F28148,CP-L1-01,2,2,0.09375,0.46875,0.5625,0.0,0,22,5,1,α-attr,1,alpha,alpha,
L22_F28148,CP-L1-02,2,1,0.03125,0.03125,0.0625,0.0,0,22,5,1,α-attr,1,alpha,alpha,
L22_F28148,CP-L1-03,2,2,0.21875,0.40625,0.625,0.5,1,22,5,1,α-attr,1,alpha,alpha,
L22_F28148,CP-L1-04,2,2,0.40625,0.46875,0.875,0.0,0,22,5,1,α-attr,1,alpha,alpha,
L22_F28148,CP-L1-05,2,2,0.0625,0.375,0.4375,0.0,0,22,5,1,α-attr,1,alpha,alpha,
L22_F28148,CP-L1-06,2,2,0.09375,0.40625,0.5,0.0,0,22,5,1,α-attr,1,alpha,alpha,
L22_F28148,KW-A1,2,2,0.25,0.3125,0.5625,0.0,0,22,5,1,α-attr,1,alpha,alpha,
L22_F28148,KW-A2,2,2,0.40625,0.46875,0.875,0.0,0,22,5,1,α-attr,1,alpha,alpha,
L22_F28148,KW-A3,2,0,0.0,0.0,0.0,0.0,0,22,5,1,α-attr,1,alpha,alpha,
L22_F28148,KW-A4,2,2,0.28125,0.28125,0.4375,0.0,0,22,5,1,α-attr,1,alpha,alpha,
L22_F28148,KW-A5,2,2,0.375,0.375,0.5,0.0,0,22,5,1,α-attr,1,alpha,alpha,
L22_F28148,KW-A6,2,1,-0.09375,0.09375,0.1875,0.0,0,22,5,1,α-attr,1,alpha,alpha,
L22_F28148,KW-B1,2,2,-0.03125,0.15625,0.1875,0.0,0,22,5,1,α-attr,1,beta,beta,
L22_F28148,KW-B2,2,1,-0.375,0.375,0.75,0.5,1,22,5,1,α-attr,1,beta,beta,
L22_F28148,KW-B3,2,2,0.421875,0.421875,0.625,0.5,1,22,5,1,α-attr,1,beta,beta,
L22_F28148,KW-B4,2,2,0.09375,0.40625,0.5,0.5,1,22,5,1,α-attr,1,beta,beta,
L22_F28148,KW-B5,2,2,-0.53125,0.53125,1.0,0.0,0,22,5,1,α-attr,1,beta,beta,
L22_F28148,KW-B6,2,2,0.0625,0.25,0.3125,0.0,0,22,5,1,α-attr,1,beta,beta,
L22_F28148,L1-A1,12,12,0.4557291666666667,0.4557291666666667,0.75,0.0,0,22,5,1,α-attr,1,alpha,alpha,emitted_charge_plus2
L22_F28148,L1-A2,12,12,0.3072916666666667,0.3489583333333333,0.875,0.0,0,22,5,1,α-attr,1,alpha,alpha,emitted_mass4
L22_F28148,L1-A3,12,9,0.08854166666666667,0.140625,0.6875,0.0,0,22,5,1,α-attr,1,alpha,alpha,daughter_z_minus2
L22_F28148,L1-A4,10,9,0.1375,0.2125,0.4375,0.0,0,22,5,1,α-attr,1,alpha,alpha,daughter_a_minus4
L22_F28148,L1-A5,8,8,0.3984375,0.3984375,0.625,0.0,0,22,5,1,α-attr,1,alpha,alpha,emitted_2protons
L22_F28148,L1-A6,8,8,0.3671875,0.3671875,0.6875,0.0,0,22,5,1,α-attr,1,alpha,alpha,emitted_2neutrons
L22_F28148,L1-B1,12,10,-0.11979166666666667,0.234375,0.5625,0.08333333333333333,1,22,5,1,α-attr,1,beta,beta,emitted_charge_minus1
L22_F28148,L1-B2,12,9,0.0625,0.17708333333333334,0.5625,0.25,3,22,5,1,α-attr,1,beta,beta,daughter_z_plus1
L22_F28148,L1-B3,12,12,0.2994791666666667,0.3463541666666667,0.75,0.16666666666666666,2,22,5,1,α-attr,1,beta,beta,daughter_a_unchanged
L22_F28148,L1-B4,10,10,0.284375,0.346875,0.71875,0.4,4,22,5,1,α-attr,1,beta,beta,antineutrino_emitted
L22_F28148,L1-B5,8,7,-0.01171875,0.12890625,0.3125,0.0,0,22,5,1,α-attr,1,beta,beta,emitted_mass_negligible
L22_F28148,L1-B6,8,8,0.1171875,0.2265625,0.3125,0.125,1,22,5,1,α-attr,1,beta,beta,daughter_n_minus1
L22_F28148,CP-L2-01,2,2,-0.09375,0.71875,0.8125,0.5,1,22,5,1,α-attr,2,alpha,alpha,
L22_F28148,CP-L2-02,2,2,0.125,0.1875,0.3125,0.5,1,22,5,1,α-attr,2,alpha,alpha,
L22_F28148,CP-L2-03,2,2,0.125,0.375,0.5,0.0,0,22,5,1,α-attr,2,alpha,alpha,
L22_F28148,CP-L2-04,2,2,-0.046875,0.890625,0.9375,0.0,0,22,5,1,α-attr,2,alpha,alpha,
L22_F28148,CP-L2-05,2,2,0.0625,0.125,0.1875,0.0,0,22,5,1,α-attr,2,alpha,alpha,
L22_F28148,CP-L2-06,2,2,0.03125,0.40625,0.4375,0.0,0,22,5,1,α-attr,2,alpha,alpha,
L22_F28148,CP-L2-07,2,2,-0.15625,0.40625,0.5625,0.0,0,22,5,1,α-attr,2,alpha,alpha,
L22_F28148,CP-L2-08,2,2,-0.109375,0.296875,0.40625,0.0,0,22,5,1,α-attr,2,alpha,alpha,
L22_F28148,CP-L2-09,2,2,-0.09375,0.15625,0.25,0.0,0,22,5,1,α-attr,2,alpha,alpha,
L22_F28148,CP-L2-10,2,2,0.125,0.4375,0.5625,0.0,0,22,5,1,α-attr,2,alpha,alpha,
L22_F28148,CP-L2-11,2,2,0.0,0.625,0.625,0.0,0,22,5,1,α-attr,2,alpha,alpha,
L22_F28148,CP-L2-12,2,1,-0.375,0.375,0.75,0.0,0,22,5,1,α-attr,2,alpha,alpha,
L22_F28148,CP-L2-13,2,2,0.1875,0.1875,0.28125,0.0,0,22,5,1,α-attr,2,alpha,alpha,
L22_F28148,CP-L2-14,2,2,0.15625,0.28125,0.4375,0.0,0,22,5,1,α-attr,2,alpha,alpha,
L22_F28148,L2-AR1,10,10,0.484375,0.484375,0.75,0.0,0,22,5,1,α-attr,2,alpha,alpha,composition_2p2n
L22_F28148,L2-AR2,10,10,0.5375,0.5375,0.6875,0.0,0,22,5,1,α-attr,2,alpha,alpha,charge_plus_mass
