cluster_id,top_k,metadata_field,metadata_value,observed_count,expected_count,observed_fraction,expected_fraction,lift,log_odds,cluster_abs_mass_covered,fisher_pval,rank_within_field
9,50,cue_label,emitted_mass_negligible,1,0.851,0.02,0.017,1.175,0.1613,0.268,0.59627,10
9,50,cue_label,emitted_charge_minus1,1,1.277,0.02,0.0255,0.7833,-0.2442,0.268,0.74507,14
9,75,cue_label,neutron_to_proton,9,1.596,0.12,0.0213,5.64,1.7299,0.3585,0.0,1
9,75,cue_label,n_to_p_plus_z_plus1,5,1.277,0.0667,0.017,3.9167,1.3652,0.3585,0.00346,2
9,75,cue_label,helium4_equivalence,4,1.277,0.0533,0.017,3.1333,1.1421,0.3585,0.02529,3
9,75,cue_label,n_to_p_with_antineutrino,3,1.277,0.04,0.017,2.35,0.8544,0.3585,0.12013,5
9,75,cue_label,charge_plus_a_unchanged,3,0.957,0.04,0.0128,3.1333,1.1421,0.3585,0.05448,3
9,75,cue_label,daughter_z_plus1,3,1.915,0.04,0.0255,1.5667,0.449,0.3585,0.29656,9
9,75,cue_label,charge_plus_z_change,3,1.277,0.04,0.017,2.35,0.8544,0.3585,0.12013,5
9,75,cue_label,z_plus1_with_antineutrino,3,1.277,0.04,0.017,2.35,0.8544,0.3585,0.12013,5
9,75,cue_label,daughter_n_minus1,3,1.277,0.04,0.017,2.35,0.8544,0.3585,0.12013,5
9,75,cue_label,z_plus1_a_unchanged,2,1.596,0.0267,0.0213,1.2533,0.2258,0.3585,0.49211,10
9,75,cue_label,emitted_charge_minus1,2,1.915,0.0267,0.0255,1.0444,0.0435,0.3585,0.59595,11
9,75,cue_label,composite_nuclear_object,1,1.277,0.0133,0.017,0.7833,-0.2442,0.3585,0.75395,12
9,75,cue_label,electron_equivalence,1,1.277,0.0133,0.017,0.7833,-0.2442,0.3585,0.75395,12
9,75,cue_label,emitted_mass_negligible,1,1.277,0.0133,0.017,0.7833,-0.2442,0.3585,0.75395,12
9,75,cue_label,emitted_charge_plus2,1,1.915,0.0133,0.0255,0.5222,-0.6497,0.3585,0.87916,19
9,75,cue_label,composition_plus_daughter,1,1.277,0.0133,0.017,0.7833,-0.2442,0.3585,0.75395,12
9,75,cue_label,full_emitted_alpha_spec,1,1.277,0.0133,0.017,0.7833,-0.2442,0.3585,0.75395,12
9,75,cue_label,full_beta_process_spec,1,1.277,0.0133,0.017,0.7833,-0.2442,0.3585,0.75395,12
9,75,cue_label,antineutrino_emitted,1,1.596,0.0133,0.0213,0.6267,-0.4673,0.3585,0.82742,18
9,75,cue_label,daughter_a_unchanged,1,1.915,0.0133,0.0255,0.5222,-0.6497,0.3585,0.87916,19
9,100,cue_label,neutron_to_proton,9,2.128,0.09,0.0213,4.23,1.4422,0.4392,1e-05,1
9,100,cue_label,n_to_p_with_antineutrino,5,1.702,0.05,0.017,2.9375,1.0776,0.4392,0.01291,2
9,100,cue_label,n_to_p_plus_z_plus1,5,1.702,0.05,0.017,2.9375,1.0776,0.4392,0.01291,2
9,100,cue_label,daughter_z_plus1,4,2.553,0.04,0.0255,1.5667,0.449,0.4392,0.23836,9
9,100,cue_label,helium4_equivalence,4,1.702,0.04,0.017,2.35,0.8544,0.4392,0.06707,4
9,100,cue_label,daughter_n_minus1,4,1.702,0.04,0.017,2.35,0.8544,0.4392,0.06707,4
9,100,cue_label,charge_plus_a_unchanged,3,1.277,0.03,0.0128,2.35,0.8544,0.4392,0.11385,4
9,100,cue_label,z_plus1_a_unchanged,3,2.128,0.03,0.0213,1.41,0.3436,0.4392,0.36071,11
9,100,cue_label,charge_plus_z_change,3,1.702,0.03,0.017,1.7625,0.5667,0.4392,0.23056,7
9,100,cue_label,z_plus1_with_antineutrino,3,1.702,0.03,0.017,1.7625,0.5667,0.4392,0.23056,7
9,100,cue_label,antineutrino_emitted,3,2.128,0.03,0.0213,1.41,0.3436,0.4392,0.36071,11
9,100,cue_label,electron_equivalence,2,1.702,0.02,0.017,1.175,0.1613,0.4392,0.53503,13
9,100,cue_label,emitted_charge_plus2,2,2.553,0.02,0.0255,0.7833,-0.2442,0.4392,0.7633,14
9,100,cue_label,emitted_charge_minus1,2,2.553,0.02,0.0255,0.7833,-0.2442,0.4392,0.7633,14
9,100,cue_label,narrative_ejection,2,1.277,0.02,0.0128,1.5667,0.449,0.4392,0.37615,9
9,100,cue_label,composite_nuclear_object,1,1.702,0.01,0.017,0.5875,-0.5319,0.4392,0.85487,19
9,100,cue_label,composition_plus_daughter,1,1.702,0.01,0.017,0.5875,-0.5319,0.4392,0.85487,19
9,100,cue_label,emitted_mass_negligible,1,1.702,0.01,0.017,0.5875,-0.5319,0.4392,0.85487,19
9,100,cue_label,full_beta_process_spec,1,1.702,0.01,0.017,0.5875,-0.5319,0.4392,0.85487,19
9,100,cue_label,full_emitted_alpha_spec,1,1.702,0.01,0.017,0.5875,-0.5319,0.4392,0.85487,19
9,100,cue_label,daughter_a_unchanged,1,2.553,0.01,0.0255,0.3917,-0.9373,0.4392,0.94549,24
9,100,cue_label,muon_family,1,1.277,0.01,0.0128,0.7833,-0.2442,0.4392,0.76404,14
9,100,cue_label,baryon_number_4,1,1.277,0.01,0.0128,0.7833,-0.2442,0.4392,0.76404,14
9,100,cue_label,not_nuclear_fragment,1,1.277,0.01,0.0128,0.7833,-0.2442,0.4392,0.76404,14
9,10,difficulty,easy,10,6.511,1.0,0.6511,1.5359,0.4291,0.0778,0.01299,1
9,20,difficulty,easy,20,13.021,1.0,0.6511,1.5359,0.4291,0.133,0.00015,1
9,30,difficulty,easy,24,19.532,0.8,0.6511,1.2288,0.206,0.1821,0.05412,1
9,30,difficulty,medium,5,7.66,0.1667,0.2553,0.6528,-0.4265,0.1821,0.91976,2
9,30,difficulty,hard,1,2.809,0.0333,0.0936,0.3561,-1.0327,0.1821,0.95259,3
9,50,difficulty,easy,36,32.553,0.72,0.6511,1.1059,0.1006,0.268,0.17802,1
9,50,difficulty,medium,12,12.766,0.24,0.2553,0.94,-0.0619,0.268,0.66109,2
9,50,difficulty,hard,2,4.681,0.04,0.0936,0.4273,-0.8503,0.268,0.9625,3
9,75,difficulty,easy,52,48.83,0.6933,0.6511,1.0649,0.0629,0.3585,0.24174,1
9,75,difficulty,medium,20,19.149,0.2667,0.2553,1.0444,0.0435,0.3585,0.45331,2
9,75,difficulty,hard,3,7.021,0.04,0.0936,0.4273,-0.8503,0.3585,0.98336,3
9,100,difficulty,easy,63,65.106,0.63,0.6511,0.9676,-0.0329,0.4392,0.73249,2
9,100,difficulty,medium,30,25.532,0.3,0.2553,1.175,0.1613,0.4392,0.1526,1
9,100,difficulty,hard,7,9.362,0.07,0.0936,0.7477,-0.2907,0.4392,0.86789,3
9,10,inference_steps,2,8,4.426,0.8,0.4426,1.8077,0.5921,0.0778,0.0233,1
9,10,inference_steps,1,2,2.979,0.2,0.2979,0.6714,-0.3983,0.0778,0.8502,2
9,20,inference_steps,2,16,8.851,0.8,0.4426,1.8077,0.5921,0.133,0.00099,1
9,20,inference_steps,1,4,5.957,0.2,0.2979,0.6714,-0.3983,0.133,0.89428,2
9,30,inference_steps,2,21,13.277,0.7,0.4426,1.5817,0.4585,0.1821,0.00301,1
9,30,inference_steps,1,4,8.936,0.1333,0.2979,0.4476,-0.8038,0.1821,0.99177,4
9,30,inference_steps,3,4,5.745,0.1333,0.1915,0.6963,-0.362,0.1821,0.8615,3
9,30,inference_steps,4,1,0.957,0.0333,0.0319,1.0444,0.0435,0.1821,0.63393,2
9,50,inference_steps,2,33,22.128,0.66,0.4426,1.4913,0.3997,0.268,0.0009,1
9,50,inference_steps,3,8,9.574,0.16,0.1915,0.8356,-0.1797,0.268,0.78123,2
9,50,inference_steps,1,7,14.894,0.14,0.2979,0.47,-0.755,0.268,0.99825,5
9,50,inference_steps,4,1,1.596,0.02,0.0319,0.6267,-0.4673,0.268,0.81992,3
9,50,inference_steps,5,1,1.809,0.02,0.0362,0.5529,-0.5925,0.268,0.85736,4
9,75,inference_steps,2,45,33.191,0.6,0.4426,1.3558,0.3044,0.3585,0.00212,1
9,75,inference_steps,1,14,22.34,0.1867,0.2979,0.6267,-0.4673,0.3585,0.9941,4
9,75,inference_steps,3,13,14.362,0.1733,0.1915,0.9052,-0.0996,0.3585,0.71927,2
9,75,inference_steps,5,2,2.713,0.0267,0.0362,0.7373,-0.3048,0.3585,0.78527,3
9,75,inference_steps,4,1,2.394,0.0133,0.0319,0.4178,-0.8728,0.3585,0.92943,5
9,100,inference_steps,2,53,44.255,0.53,0.4426,1.1976,0.1803,0.4392,0.03094,2
9,100,inference_steps,1,20,29.787,0.2,0.2979,0.6714,-0.3983,0.4392,0.99537,5
9,100,inference_steps,3,20,19.149,0.2,0.1915,1.0444,0.0435,0.4392,0.4533,3
9,100,inference_steps,4,4,3.191,0.04,0.0319,1.2533,0.2258,0.4392,0.3999,1
9,100,inference_steps,5,3,3.617,0.03,0.0362,0.8294,-0.187,0.4392,0.73892,4
9,20,cue_type,daughter_z_plus1,1,0.511,0.05,0.0255,1.9583,0.6721,0.133,0.41032,1
9,30,cue_type,daughter_z_plus1,2,0.766,0.0667,0.0255,2.6111,0.9598,0.1821,0.17463,1
9,30,cue_type,daughter_n_minus1,1,0.511,0.0333,0.017,1.9583,0.6721,0.1821,0.41244,2
9,50,cue_type,daughter_z_plus1,3,1.277,0.06,0.0255,2.35,0.8544,0.268,0.12525,1
9,50,cue_type,daughter_n_minus1,2,0.851,0.04,0.017,2.35,0.8544,0.268,0.20524,1
9,50,cue_type,emitted_mass_negligible,1,0.851,0.02,0.017,1.175,0.1613,0.268,0.59627,3
9,50,cue_type,emitted_charge_minus1,1,1.277,0.02,0.0255,0.7833,-0.2442,0.268,0.74507,4
9,75,cue_type,daughter_z_plus1,3,1.915,0.04,0.0255,1.5667,0.449,0.3585,0.29656,2
9,75,cue_type,daughter_n_minus1,3,1.277,0.04,0.017,2.35,0.8544,0.3585,0.12013,1
9,75,cue_type,emitted_charge_minus1,2,1.915,0.0267,0.0255,1.0444,0.0435,0.3585,0.59595,3
9,75,cue_type,emitted_mass_negligible,1,1.277,0.0133,0.017,0.7833,-0.2442,0.3585,0.75395,4
9,75,cue_type,emitted_charge_plus2,1,1.915,0.0133,0.0255,0.5222,-0.6497,0.3585,0.87916,6
9,75,cue_type,antineutrino_emitted,1,1.596,0.0133,0.0213,0.6267,-0.4673,0.3585,0.82742,5
9,75,cue_type,daughter_a_unchanged,1,1.915,0.0133,0.0255,0.5222,-0.6497,0.3585,0.87916,6
9,100,cue_type,daughter_z_plus1,4,2.553,0.04,0.0255,1.5667,0.449,0.4392,0.23836,2
9,100,cue_type,daughter_n_minus1,4,1.702,0.04,0.017,2.35,0.8544,0.4392,0.06707,1
9,100,cue_type,antineutrino_emitted,3,2.128,0.03,0.0213,1.41,0.3436,0.4392,0.36071,3
9,100,cue_type,emitted_charge_plus2,2,2.553,0.02,0.0255,0.7833,-0.2442,0.4392,0.7633,4
9,100,cue_type,emitted_charge_minus1,2,2.553,0.02,0.0255,0.7833,-0.2442,0.4392,0.7633,4
9,100,cue_type,emitted_mass_negligible,1,1.702,0.01,0.017,0.5875,-0.5319,0.4392,0.85487,6
9,100,cue_type,daughter_a_unchanged,1,2.553,0.01,0.0255,0.3917,-0.9373,0.4392,0.94549,7
9,10,physics_concept,beta_decay,10,4.979,1.0,0.4979,2.0085,0.6974,0.0778,0.00085,1
9,20,physics_concept,beta_decay,20,9.957,1.0,0.4979,2.0085,0.6974,0.133,0.0,1
9,30,physics_concept,beta_decay,26,14.936,0.8667,0.4979,1.7407,0.5543,0.1821,2e-05,1
9,30,physics_concept,alpha_decay,4,15.064,0.1333,0.5021,0.2655,-1.326,0.1821,1.0,2
9,50,physics_concept,beta_decay,43,24.894,0.86,0.4979,1.7274,0.5466,0.268,0.0,1
9,50,physics_concept,alpha_decay,7,25.106,0.14,0.5021,0.2788,-1.2772,0.268,1.0,2
9,75,physics_concept,beta_decay,60,37.34,0.8,0.4979,1.6068,0.4743,0.3585,0.0,1
9,75,physics_concept,alpha_decay,15,37.66,0.2,0.5021,0.3983,-0.9205,0.3585,1.0,2
9,100,physics_concept,beta_decay,77,49.787,0.77,0.4979,1.5466,0.436,0.4392,0.0,1
9,100,physics_concept,alpha_decay,23,50.213,0.23,0.5021,0.4581,-0.7808,0.4392,1.0,2
9,10,keyword_free,True,8,9.149,0.8,0.9149,0.8744,-0.1342,0.0778,0.95493,2
9,10,keyword_free,False,2,0.851,0.2,0.0851,2.35,0.8544,0.0778,0.20596,1
9,20,keyword_free,True,18,18.298,0.9,0.9149,0.9837,-0.0164,0.133,0.76278,2
9,20,keyword_free,False,2,1.702,0.1,0.0851,1.175,0.1613,0.133,0.52149,1
9,30,keyword_free,True,27,27.447,0.9,0.9149,0.9837,-0.0164,0.1821,0.75475,2
9,30,keyword_free,False,3,2.553,0.1,0.0851,1.175,0.1613,0.1821,0.48009,1
9,50,keyword_free,True,44,45.745,0.88,0.9149,0.9619,-0.0389,0.268,0.88248,2
9,50,keyword_free,False,6,4.255,0.12,0.0851,1.41,0.3436,0.268,0.24193,1
9,75,keyword_free,True,64,68.617,0.8533,0.9149,0.9327,-0.0697,0.3585,0.9853,2
9,75,keyword_free,False,11,6.383,0.1467,0.0851,1.7233,0.5443,0.3585,0.03744,1
9,100,keyword_free,True,86,91.489,0.86,0.9149,0.94,-0.0619,0.4392,0.98945,2
9,100,keyword_free,False,14,8.511,0.14,0.0851,1.645,0.4977,0.4392,0.02611,1
9,10,evidence_completeness,single,7,8.128,0.7,0.8128,0.8613,-0.1494,0.0778,0.90277,2
9,10,evidence_completeness,combination,3,1.532,0.3,0.1532,1.9583,0.6721,0.0778,0.18638,1
9,20,evidence_completeness,single,14,16.255,0.7,0.8128,0.8613,-0.1494,0.133,0.93972,2
9,20,evidence_completeness,combination,6,3.064,0.3,0.1532,1.9583,0.6721,0.133,0.06892,1
9,30,evidence_completeness,single,22,24.383,0.7333,0.8128,0.9023,-0.1028,0.1821,0.91377,2
9,30,evidence_completeness,combination,8,4.596,0.2667,0.1532,1.7407,0.5543,0.1821,0.07049,1
9,50,evidence_completeness,single,39,40.638,0.78,0.8128,0.9597,-0.0411,0.268,0.79693,2
9,50,evidence_completeness,combination,10,7.66,0.2,0.1532,1.3056,0.2666,0.268,0.21756,1
9,50,evidence_completeness,full,1,1.702,0.02,0.034,0.5875,-0.5319,0.268,0.83971,3
9,75,evidence_completeness,single,56,60.957,0.7467,0.8128,0.9187,-0.0848,0.3585,0.95755,2
9,75,evidence_completeness,combination,18,11.489,0.24,0.1532,1.5667,0.449,0.3585,0.02125,1
9,75,evidence_completeness,full,1,2.553,0.0133,0.034,0.3917,-0.9373,0.3585,0.94106,3
9,100,evidence_completeness,single,77,81.277,0.77,0.8128,0.9474,-0.0541,0.4392,0.91417,2
9,100,evidence_completeness,combination,21,15.319,0.21,0.1532,1.3708,0.3154,0.4392,0.05554,1
9,100,evidence_completeness,full,2,3.404,0.02,0.034,0.5875,-0.5319,0.4392,0.88835,3
10,10,correct_answer,beta,10,4.979,1.0,0.4979,2.0085,0.6974,0.0795,0.00085,1
10,20,correct_answer,beta,20,9.957,1.0,0.4979,2.0085,0.6974,0.1434,0.0,1
10,30,correct_answer,beta,29,14.936,0.9667,0.4979,1.9416,0.6635,0.2002,0.0,1
10,30,correct_answer,alpha,1,15.064,0.0333,0.5021,0.0664,-2.7123,0.2002,1.0,2
10,50,correct_answer,beta,47,24.894,0.94,0.4979,1.888,0.6355,0.2997,0.0,1
10,50,correct_answer,alpha,3,25.106,0.06,0.5021,0.1195,-2.1245,0.2997,1.0,2
10,75,correct_answer,beta,68,37.34,0.9067,0.4979,1.8211,0.5994,0.4025,0.0,1
10,75,correct_answer,alpha,7,37.66,0.0933,0.5021,0.1859,-1.6827,0.4025,1.0,2
10,100,correct_answer,beta,80,49.787,0.8,0.4979,1.6068,0.4743,0.4908,0.0,1
10,100,correct_answer,alpha,20,50.213,0.2,0.5021,0.3983,-0.9205,0.4908,1.0,2
10,10,level,2,4,3.702,0.4,0.3702,1.0805,0.0774,0.0795,0.54152,3
10,10,level,1,2,3.404,0.2,0.3404,0.5875,-0.5319,0.0795,0.90641,4
10,10,level,3,2,1.702,0.2,0.1702,1.175,0.1613,0.0795,0.52974,2
10,10,level,AUX,2,1.191,0.2,0.1191,1.6786,0.5179,0.0795,0.33871,1
10,20,level,1,7,6.809,0.35,0.3404,1.0281,0.0277,0.1434,0.54955,2
10,20,level,2,7,7.404,0.35,0.3702,0.9454,-0.0561,0.1434,0.6593,3
10,20,level,3,3,3.404,0.15,0.1702,0.8812,-0.1264,0.1434,0.69188,4
10,20,level,AUX,3,2.383,0.15,0.1191,1.2589,0.2303,0.1434,0.43369,1
10,30,level,1,11,10.213,0.3667,0.3404,1.0771,0.0743,0.2002,0.44726,2
10,30,level,2,11,11.106,0.3667,0.3702,0.9904,-0.0096,0.2002,0.5879,3
10,30,level,3,4,5.106,0.1333,0.1702,0.7833,-0.2442,0.2002,0.7847,4
10,30,level,AUX,4,3.574,0.1333,0.1191,1.119,0.1125,0.2002,0.49052,1
10,50,level,2,21,18.511,0.42,0.3702,1.1345,0.1262,0.2997,0.26682,2
10,50,level,1,18,17.021,0.36,0.3404,1.0575,0.0559,0.2997,0.43488,3
10,50,level,AUX,7,5.957,0.14,0.1191,1.175,0.1613,0.2997,0.38446,1
10,50,level,3,4,8.511,0.08,0.1702,0.47,-0.755,0.2997,0.98406,4
10,75,level,2,30,27.766,0.4,0.3702,1.0805,0.0774,0.4025,0.32341,1
10,75,level,1,25,25.532,0.3333,0.3404,0.9792,-0.0211,0.4025,0.60452,3
10,75,level,3,11,12.766,0.1467,0.1702,0.8617,-0.1489,0.4025,0.77283,4
10,75,level,AUX,9,8.936,0.12,0.1191,1.0071,0.0071,0.4025,0.55404,2
10,100,level,1,38,34.043,0.38,0.3404,1.1162,0.11,0.4908,0.2048,1
10,100,level,2,38,37.021,0.38,0.3702,1.0264,0.0261,0.4908,0.45326,2
10,100,level,3,15,17.021,0.15,0.1702,0.8812,-0.1264,0.4908,0.77263,3
10,100,level,AUX,9,11.915,0.09,0.1191,0.7554,-0.2806,0.4908,0.88517,4
10,10,cue_label,daughter_a_unchanged,1,0.255,0.1,0.0255,3.9167,1.3652,0.0795,0.22986,5
10,10,cue_label,not_nuclear_fragment,1,0.128,0.1,0.0128,7.8333,2.0584,0.0795,0.12167,1
10,10,cue_label,electron_equivalence,1,0.17,0.1,0.017,5.875,1.7707,0.0795,0.15916,2
10,10,cue_label,z_plus1_with_antineutrino,1,0.17,0.1,0.017,5.875,1.7707,0.0795,0.15916,2
10,10,cue_label,neutron_to_proton,1,0.213,0.1,0.0213,4.7,1.5476,0.0795,0.19521,4
10,20,cue_label,daughter_a_unchanged,3,0.511,0.15,0.0255,5.875,1.7707,0.1434,0.01137,3
10,20,cue_label,z_plus1_with_antineutrino,3,0.34,0.15,0.017,8.8125,2.1762,0.1434,0.00323,1
10,20,cue_label,not_nuclear_fragment,2,0.255,0.1,0.0128,7.8333,2.0584,0.1434,0.02331,2
10,20,cue_label,electron_equivalence,1,0.34,0.05,0.017,2.9375,1.0776,0.1434,0.2957,5
10,20,cue_label,neutron_to_proton,1,0.426,0.05,0.0213,2.35,0.8544,0.1434,0.35543,6
10,20,cue_label,charge_plus_a_unchanged,1,0.255,0.05,0.0128,3.9167,1.3652,0.1434,0.23075,4
10,20,cue_label,daughter_z_plus1,1,0.511,0.05,0.0255,1.9583,0.6721,0.1434,0.41032,7
10,30,cue_label,z_plus1_with_antineutrino,5,0.511,0.1667,0.017,9.7917,2.2815,0.2002,4e-05,1
10,30,cue_label,daughter_a_unchanged,3,0.766,0.1,0.0255,3.9167,1.3652,0.2002,0.03494,3
10,30,cue_label,not_nuclear_fragment,2,0.383,0.0667,0.0128,5.2222,1.6529,0.2002,0.05035,2
10,30,cue_label,z_plus1_a_unchanged,2,0.638,0.0667,0.0213,3.1333,1.1421,0.2002,0.12881,4
10,30,cue_label,daughter_z_plus1,2,0.766,0.0667,0.0255,2.6111,0.9598,0.2002,0.17463,5
10,30,cue_label,neutron_to_proton,1,0.638,0.0333,0.0213,1.5667,0.449,0.2002,0.48634,8
10,30,cue_label,electron_equivalence,1,0.511,0.0333,0.017,1.9583,0.6721,0.2002,0.41244,7
10,30,cue_label,charge_plus_a_unchanged,1,0.383,0.0333,0.0128,2.6111,0.9598,0.2002,0.3283,5
10,30,cue_label,emitted_charge_minus1,1,0.766,0.0333,0.0255,1.3056,0.2666,0.2002,0.55123,9
10,50,cue_label,z_plus1_with_antineutrino,6,0.851,0.12,0.017,7.05,1.953,0.2997,3e-05,1
10,50,cue_label,daughter_a_unchanged,5,1.277,0.1,0.0255,3.9167,1.3652,0.2997,0.00499,2
10,50,cue_label,daughter_z_plus1,5,1.277,0.1,0.0255,3.9167,1.3652,0.2997,0.00499,2
10,50,cue_label,neutron_to_proton,4,1.064,0.08,0.0213,3.76,1.3244,0.2997,0.01474,4
10,50,cue_label,z_plus1_a_unchanged,4,1.064,0.08,0.0213,3.76,1.3244,0.2997,0.01474,4
10,50,cue_label,not_nuclear_fragment,2,0.638,0.04,0.0128,3.1333,1.1421,0.2997,0.12602,6
10,50,cue_label,electron_equivalence,1,0.851,0.02,0.017,1.175,0.1613,0.2997,0.59627,8
10,50,cue_label,charge_plus_a_unchanged,1,0.638,0.02,0.0128,1.5667,0.449,0.2997,0.49272,7
10,50,cue_label,emitted_charge_minus1,1,1.277,0.02,0.0255,0.7833,-0.2442,0.2997,0.74507,11
10,50,cue_label,emitted_charge_plus2,1,1.277,0.02,0.0255,0.7833,-0.2442,0.2997,0.74507,11
10,50,cue_label,n_to_p_with_antineutrino,1,0.851,0.02,0.017,1.175,0.1613,0.2997,0.59627,8
10,50,cue_label,emitted_mass_negligible,1,0.851,0.02,0.017,1.175,0.1613,0.2997,0.59627,8
10,75,cue_label,daughter_a_unchanged,6,1.915,0.08,0.0255,3.1333,1.1421,0.4025,0.00568,3
10,75,cue_label,z_plus1_with_antineutrino,6,1.277,0.08,0.017,4.7,1.5476,0.4025,0.0003,1
10,75,cue_label,daughter_z_plus1,6,1.915,0.08,0.0255,3.1333,1.1421,0.4025,0.00568,3
10,75,cue_label,not_nuclear_fragment,4,0.957,0.0533,0.0128,4.1778,1.4298,0.4025,0.00701,2
10,75,cue_label,z_plus1_a_unchanged,4,1.596,0.0533,0.0213,2.5067,0.919,0.4025,0.05882,5
10,75,cue_label,neutron_to_proton,4,1.596,0.0533,0.0213,2.5067,0.919,0.4025,0.05882,5
10,75,cue_label,emitted_charge_minus1,2,1.915,0.0267,0.0255,1.0444,0.0435,0.4025,0.59595,10
10,75,cue_label,emitted_charge_plus2,2,1.915,0.0267,0.0255,1.0444,0.0435,0.4025,0.59595,10
10,75,cue_label,lepton_family,2,1.277,0.0267,0.017,1.5667,0.449,0.4025,0.37346,7
10,75,cue_label,n_to_p_with_antineutrino,2,1.277,0.0267,0.017,1.5667,0.449,0.4025,0.37346,7
10,75,cue_label,daughter_n_minus1,2,1.277,0.0267,0.017,1.5667,0.449,0.4025,0.37346,7
10,75,cue_label,charge_plus_a_unchanged,1,0.957,0.0133,0.0128,1.0444,0.0435,0.4025,0.64978,10
10,75,cue_label,electron_equivalence,1,1.277,0.0133,0.017,0.7833,-0.2442,0.4025,0.75395,13
10,75,cue_label,emitted_mass_negligible,1,1.277,0.0133,0.017,0.7833,-0.2442,0.4025,0.75395,13
10,75,cue_label,composite_nuclear_object,1,1.277,0.0133,0.017,0.7833,-0.2442,0.4025,0.75395,13
10,75,cue_label,charge_plus_mass,1,1.596,0.0133,0.0213,0.6267,-0.4673,0.4025,0.82742,18
10,75,cue_label,full_beta_process_spec,1,1.277,0.0133,0.017,0.7833,-0.2442,0.4025,0.75395,13
10,75,cue_label,mass_plus_daughter_a,1,1.277,0.0133,0.017,0.7833,-0.2442,0.4025,0.75395,13
10,100,cue_label,daughter_a_unchanged,7,2.553,0.07,0.0255,2.7417,1.0086,0.4908,0.00504,5
10,100,cue_label,daughter_z_plus1,7,2.553,0.07,0.0255,2.7417,1.0086,0.4908,0.00504,5
10,100,cue_label,z_plus1_a_unchanged,6,2.128,0.06,0.0213,2.82,1.0367,0.4908,0.00808,4
10,100,cue_label,z_plus1_with_antineutrino,6,1.702,0.06,0.017,3.525,1.2599,0.4908,0.00157,2
10,100,cue_label,neutron_to_proton,5,2.128,0.05,0.0213,2.35,0.8544,0.4908,0.04025,7
10,100,cue_label,not_nuclear_fragment,5,1.277,0.05,0.0128,3.9167,1.3652,0.4908,0.002,1
10,100,cue_label,daughter_n_minus1,5,1.702,0.05,0.017,2.9375,1.0776,0.4908,0.01291,3
10,100,cue_label,emitted_charge_minus1,3,2.553,0.03,0.0255,1.175,0.1613,0.4908,0.48773,9
10,100,cue_label,lepton_family,3,1.702,0.03,0.017,1.7625,0.5667,0.4908,0.23056,8
10,100,cue_label,emitted_charge_plus2,3,2.553,0.03,0.0255,1.175,0.1613,0.4908,0.48773,9
10,100,cue_label,composition_2p2n,2,2.128,0.02,0.0213,0.94,-0.0619,0.4908,0.66428,14
10,100,cue_label,emitted_2neutrons,2,1.702,0.02,0.017,1.175,0.1613,0.4908,0.53503,9
10,100,cue_label,mass_plus_daughter_a,2,1.702,0.02,0.017,1.175,0.1613,0.4908,0.53503,9
10,100,cue_label,n_to_p_with_antineutrino,2,1.702,0.02,0.017,1.175,0.1613,0.4908,0.53503,9
10,100,cue_label,charge_plus_a_unchanged,1,1.277,0.01,0.0128,0.7833,-0.2442,0.4908,0.76404,15
10,100,cue_label,electron_equivalence,1,1.702,0.01,0.017,0.5875,-0.5319,0.4908,0.85487,17
10,100,cue_label,full_beta_process_spec,1,1.702,0.01,0.017,0.5875,-0.5319,0.4908,0.85487,17
10,100,cue_label,charge_plus_mass,1,2.128,0.01,0.0213,0.47,-0.755,0.4908,0.91095,23
10,100,cue_label,composite_nuclear_object,1,1.702,0.01,0.017,0.5875,-0.5319,0.4908,0.85487,17
10,100,cue_label,emitted_mass_negligible,1,1.702,0.01,0.017,0.5875,-0.5319,0.4908,0.85487,17
10,100,cue_label,helium4_equivalence,1,1.702,0.01,0.017,0.5875,-0.5319,0.4908,0.85487,17
10,100,cue_label,emitted_2protons,1,1.702,0.01,0.017,0.5875,-0.5319,0.4908,0.85487,17
10,100,cue_label,daughter_z_minus2,1,2.553,0.01,0.0255,0.3917,-0.9373,0.4908,0.94549,24
10,100,cue_label,heavy_nuclear_fragment,1,1.277,0.01,0.0128,0.7833,-0.2442,0.4908,0.76404,15
10,10,difficulty,easy,5,6.511,0.5,0.6511,0.768,-0.264,0.0795,0.90865,3
10,10,difficulty,medium,4,2.553,0.4,0.2553,1.5667,0.449,0.0795,0.23487,1
10,10,difficulty,hard,1,0.936,0.1,0.0936,1.0682,0.066,0.0795,0.62952,2
10,20,difficulty,easy,11,13.021,0.55,0.6511,0.8448,-0.1687,0.1434,0.88528,3
10,20,difficulty,medium,7,5.106,0.35,0.2553,1.3708,0.3154,0.1434,0.22714,1
10,20,difficulty,hard,2,1.872,0.1,0.0936,1.0682,0.066,0.1434,0.57583,2
10,30,difficulty,easy,17,19.532,0.5667,0.6511,0.8704,-0.1388,0.2002,0.88389,2
10,30,difficulty,medium,11,7.66,0.3667,0.2553,1.4361,0.3619,0.2002,0.11167,1
10,30,difficulty,hard,2,2.809,0.0667,0.0936,0.7121,-0.3395,0.2002,0.79493,3
10,50,difficulty,easy,33,32.553,0.66,0.6511,1.0137,0.0136,0.2997,0.51166,2
10,50,difficulty,medium,13,12.766,0.26,0.2553,1.0183,0.0182,0.2997,0.52748,1
