group,layer,axis,len_change,rot_mag,cos_before_after,null_rot_mean,null_rot_std,null_len_mean,null_len_std,rot_z,len_z,cos_delta_u_before,cos_delta_u_after
L18_alpha_counterweight,20,u,-0.00026053638430312276,0.010293577797710896,0.99989253282547,0.00022056432349017995,0.0001577026243066054,-3.459928266238421e-05,5.780513879576005e-05,63.87306264209179,-3.908531279679772,0.0063935830257833,0.006663926877081394
L18_alpha_counterweight,20,delta,-0.0022935611195862293,0.08710829168558121,0.9998934268951416,0.01178556760714855,0.010167432547887526,-0.00040780144935297357,0.0015598011756294643,7.408233722273244,-1.2089736119724606,0.0063935830257833,0.006663926877081394
L18_alpha_counterweight,21,u,0.0004982334794476628,0.009445936419069767,0.9999154806137085,0.00019708917811840366,0.00013939706165132877,-3.1408320137416015e-05,4.665216464834207e-05,66.34846375471967,11.352751813887954,0.004598756320774555,0.004764299839735031
L18_alpha_counterweight,21,delta,-0.009764816612005234,0.10110092163085938,0.9998782277107239,0.011433565396873745,0.009825396469150639,-0.00023154717819124927,0.001162087683330278,9.126079277252584,-8.20356447022084,0.004598756320774555,0.004764299839735031
L18_alpha_counterweight,22,u,0.00016988276911433786,0.008052440360188484,0.9999422430992126,0.00016617901524114133,0.00011536307639221452,-2.4504415534920554e-05,4.6601590547489094e-05,68.35976667585541,4.171166932258272,-0.0018243314698338509,-0.0018686838448047638
L18_alpha_counterweight,22,delta,-0.013543144799768925,0.10310953855514526,0.9998812675476074,0.011014401825377718,0.009301872817247567,-7.901056737864564e-05,0.0011526907274047185,9.900708022829166,-11.680602811911154,-0.0018243314698338509,-0.0018686838448047638
L18_alpha_counterweight,23,u,0.000131671637063846,0.006783823948353529,0.9999515414237976,0.00012176341729173146,8.312777200005147e-05,-6.139462215060121e-06,3.051415890661724e-05,80.14145248118994,4.516152109862408,-0.0007994695333763957,-0.0007121515227481723
L18_alpha_counterweight,23,delta,-0.009309131652116776,0.12465398013591766,0.9998542666435242,0.011591721451259219,0.009670645543349758,-7.740826504232245e-05,0.0014868500336449452,11.691282292020931,-6.208909418748776,-0.0007994695333763957,-0.0007121515227481723
L18_alpha_counterweight,24,u,-7.477148756152019e-05,0.005542582366615534,0.9999592304229736,9.121508521729993e-05,6.120397411512375e-05,-4.615760224169207e-06,1.7829542064149343e-05,89.06738970503382,-3.9345818587539374,0.04956267401576042,0.050401993095874786
L18_alpha_counterweight,24,delta,-0.017296114936470985,0.14370451867580414,0.999850869178772,0.01279459806100931,0.010571225773885754,-6.934250309313939e-05,0.0017138942538534416,12.383607259110494,-10.051239942841303,0.04956267401576042,0.050401993095874786
L18_alpha_counterweight,25,u,-0.0003657926572486758,0.004640653729438782,0.999965250492096,7.324799005345995e-05,4.881885892786405e-05,-2.8095495963498253e-06,1.3047056498692795e-05,93.55630761109111,-27.818940521041664,0.03573793172836304,0.036487847566604614
L18_alpha_counterweight,25,delta,-0.014585030265152454,0.16639161109924316,0.9998337626457214,0.01396559527493082,0.01141468343385847,0.00011353305071679643,0.0019898339587762384,13.353502386117936,-7.386825350032529,0.03573793172836304,0.036487847566604614
combined_L24+L18,10,u,-0.0032161227427423,0.03817649558186531,0.9963723421096802,0.005831636066432111,0.008412880586866444,0.0005025873471822706,0.0021817952573474683,3.8446826074347173,-1.7044259185069894,-0.01046158466488123,-0.01170794852077961
combined_L24+L18,10,delta,0.0,0.0,1.0000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,-0.01046158466488123,-0.01170794852077961
combined_L24+L18,11,u,-0.005191144533455372,0.03991612419486046,0.9963116645812988,0.006284516098094173,0.009080343340098152,0.0006192775294039165,0.002388058172856669,3.703781138370657,-2.4331147774318693,-0.00020299293100833893,-0.0003286972641944885
combined_L24+L18,11,delta,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020299293100833893,-0.0003286972641944885
combined_L24+L18,12,u,-0.005440539680421352,0.04341277480125427,0.9960081577301025,0.0068241191504057495,0.009860846207889254,0.0007288619527571427,0.002469361537173217,3.7104981833179065,-2.498378241471529,0.015576401725411415,0.01733575575053692
combined_L24+L18,12,delta,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015576401725411415,0.01733575575053692
combined_L24+L18,13,u,-0.007108972407877445,0.04599007964134216,0.9959551095962524,0.007275115430820734,0.010472663194682196,0.0007118288915989978,0.0025020873666806785,3.6967636401614117,-3.1257094687873384,0.018374793231487274,0.02097932994365692
combined_L24+L18,13,delta,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018374793231487274,0.02097932994365692
combined_L24+L18,14,u,-0.006381566170603037,0.0512821301817894,0.9956717491149902,0.008280201343586669,0.011865314913038535,0.0006973314495553496,0.002642132137603525,3.624170578631527,-2.6792357733263614,0.009576584212481976,0.01279965415596962
combined_L24+L18,14,delta,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009576584212481976,0.01279965415596962
combined_L24+L18,15,u,-0.005732076708227396,0.05401543900370598,0.995688259601593,0.008917550795013085,0.012898093586197947,0.0003235735770431347,0.0023023471703412105,3.496476778589564,-2.630206136187072,-0.0013419613242149353,0.0012341048568487167
combined_L24+L18,15,delta,0.0,0.0,0.9999999403953552,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013419613242149353,0.0012341048568487167
combined_L24+L18,16,u,-0.00636806758120656,0.06022808700799942,0.995783805847168,0.010154491796856745,0.01477325044259306,0.00022208171612874138,0.0024494549336776233,3.389476947963837,-2.6904543195601907,-0.018441542983055115,-0.018230026587843895
combined_L24+L18,16,delta,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018441542983055115,-0.018230026587843895
combined_L24+L18,17,u,-0.007847302593290806,0.06355772167444229,0.9957723021507263,0.010970455268397928,0.016030556744270192,0.00013719108246732504,0.0024208894238864818,3.2804389744231233,-3.2981640131154206,-0.010606715455651283,-0.012796515598893166
combined_L24+L18,17,delta,0.0,0.0,0.9999999403953552,0.0,0.0,0.0,0.0,0.0,0.0,-0.010606715455651283,-0.012796515598893166
combined_L24+L18,18,u,-0.008676157332956791,0.06518801301717758,0.9958456754684448,0.011375927238259465,0.016451286674237398,-0.00015772481801832328,0.0020661118070802844,3.2709953679302246,-4.122927114989546,-0.004359998740255833,-0.007629662752151489
combined_L24+L18,18,delta,-0.00020194376702420413,0.04158132150769234,0.9999563097953796,0.003749852004693821,0.004456522121463779,5.318664730111777e-05,0.00016077711243938205,8.489010035826421,-1.5868479263401813,-0.004359998740255833,-0.007629662752151489
combined_L24+L18,19,u,-0.008438346907496452,0.06180311739444733,0.9958892464637756,0.010742572846356779,0.015777883795795748,-9.231962776539149e-05,0.0020901891045462303,3.236209746042536,-3.992951292601656,0.010079462081193924,0.005332187749445438
